,BSSE_QGF_204446,BSSE_QGF_204447,BSSE_QGF_204448,BSSE_QGF_204449,BSSE_QGF_204450,BSSE_QGF_204451,BSSE_QGF_204452,BSSE_QGF_204453,BSSE_QGF_204458,BSSE_QGF_204459,BSSE_QGF_204460,BSSE_QGF_204461,BSSE_QGF_204462,BSSE_QGF_204463,BSSE_QGF_204464,BSSE_QGF_204465
ENSG00000144355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000236651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000288048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000091409,732,782,4,246,691,1224,17,1049,966,1772,31,850,1224,945,34,472
ENSG00000152256,999,774,3767,645,1047,982,1245,953,765,911,1498,676,985,718,1426,705
ENSG00000239041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000091428,0,0,8,1,0,1,1,1,2,3,5,3,1,0,2,1
ENSG00000091436,595,330,1722,182,982,464,1311,234,647,270,901,184,478,288,1164,340
ENSG00000231735,0,0,3,1,0,0,2,1,1,0,1,0,2,0,1,0
ENSG00000144354,2176,1402,5092,2901,1618,1334,4932,1177,1690,1226,3947,2129,1406,1252,7210,3108
ENSG00000270460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289296,5,4,10,16,7,5,7,12,3,5,5,6,6,9,16,10
ENSG00000271151,12,11,11,30,17,15,32,25,16,24,18,31,24,9,36,33
ENSG00000260868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235414,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
ENSG00000270799,1,0,6,0,0,1,1,0,0,0,0,2,1,2,3,1
ENSG00000231453,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
ENSG00000217236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144306,531,348,438,517,601,489,538,534,391,417,311,427,505,371,618,495
ENSG00000226853,4,1,21,6,12,13,19,6,4,5,18,6,11,8,25,7
ENSG00000179997,8,5,48,7,21,8,54,13,13,13,27,11,13,16,42,21
ENSG00000236449,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
ENSG00000237798,4,3,0,1,4,0,1,1,0,0,5,0,2,3,1,0
ENSG00000235655,3167,2987,2062,3105,3586,3672,2990,3295,2760,2565,1417,2273,2554,3284,3040,3210
ENSG00000212167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229750,0,0,2,3,1,1,3,3,1,0,4,3,0,5,3,1
ENSG00000233131,3,0,3,1,0,1,9,0,2,1,0,2,0,6,10,0
ENSG00000229066,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
ENSG00000289349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000128714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000128713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000128710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRG_246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000128709,0,0,0,0,1,0,0,0,1,0,0,0,3,1,4,1
ENSG00000175879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000128652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226363,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000128645,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
ENSG00000283880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000128654,394,339,1525,583,498,398,1080,499,439,365,694,363,429,339,1131,514
ENSG00000237260,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0
ENSG00000224577,0,0,3,0,0,1,3,1,0,0,1,2,0,3,0,0
ENSG00000252027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279205,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170144,10693,6175,12796,7570,12686,8494,12411,9025,10817,7794,8586,7554,10608,6686,13677,7296
ENSG00000284252,10,29,42,15,11,10,26,18,9,22,20,6,8,13,16,14
ENSG00000222043,1,0,3,2,4,3,13,2,1,2,4,1,1,3,9,5
ENSG00000271825,3,8,0,1,1,0,0,2,2,5,2,3,0,0,1,0
ENSG00000271996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000237178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000018510,2306,1618,3197,2067,2918,2337,2719,2180,2310,2263,1982,2015,2276,1722,2981,2030
ENSG00000237655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000229941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155636,729,603,442,661,875,767,658,846,746,751,374,626,758,611,799,739
ENSG00000223096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000079156,3,2,243,7,6,6,30,2,5,2,33,0,9,3,33,5
ENSG00000223960,1027,1205,2165,2224,1433,1398,3022,1304,1059,959,2893,1476,999,1117,3232,1788
ENSG00000204311,62,64,64,90,74,66,63,95,29,47,43,48,69,70,96,69
ENSG00000238082,120,97,308,106,165,79,278,120,119,79,154,80,106,159,257,81
ENSG00000116095,694,471,866,610,932,684,704,774,778,746,600,567,882,606,790,572
ENSG00000237298,800,682,697,821,1393,1344,862,1285,1004,1055,526,868,956,875,792,774
ENSG00000270956,44,31,63,44,70,55,42,69,37,50,29,47,38,46,36,28
ENSG00000270277,80,57,49,86,137,118,69,93,73,113,52,80,90,63,65,78
ENSG00000279598,11,6,6,5,6,7,10,9,7,8,9,16,12,4,7,5
ENSG00000271011,42,28,7,19,75,54,18,25,27,31,20,28,31,17,21,20
ENSG00000270574,71,66,42,62,149,102,61,120,73,78,22,72,78,61,55,59
ENSG00000271141,50,17,11,29,40,65,41,56,59,61,22,45,32,29,22,19
ENSG00000271401,3,1,1,3,8,2,0,2,2,3,2,3,4,1,2,0
ENSG00000267784,1,0,1,3,3,1,1,0,0,1,0,0,0,2,0,0
ENSG00000287149,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000231541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000237477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213126,8,3,7,7,13,7,6,8,8,6,7,11,6,8,7,1
ENSG00000281131,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0
ENSG00000279559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170035,562,423,848,480,782,608,1135,716,512,465,616,540,468,482,1144,582
ENSG00000234663,1091,883,1186,1218,1506,1107,1504,1244,1241,1075,928,1032,1439,949,1788,1140
ENSG00000289389,1,1,3,1,3,2,4,0,0,0,0,4,3,1,2,4
ENSG00000115232,29916,35994,15615,62581,35751,53357,23483,58448,33348,55812,17949,49715,35615,33036,35084,51381
ENSG00000234595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223873,35,35,79,33,41,35,62,51,13,18,14,14,24,36,40,23
ENSG00000221023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138434,1797,1406,2784,1880,2466,1627,2372,1607,1854,1348,1879,1280,1902,1722,2424,1640
ENSG00000150722,0,0,0,2,1,1,3,2,0,0,0,1,0,0,0,0
ENSG00000222418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000077232,3443,1808,2282,2250,4129,2263,2382,2615,3840,2677,1698,2036,4015,1930,2625,1993
ENSG00000232430,1,8,2,1,2,1,2,0,1,1,0,2,2,2,2,0
ENSG00000212404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162999,15,17,26,23,35,30,45,47,18,21,30,87,37,32,53,53
ENSG00000163002,237,190,863,166,313,146,581,153,353,182,527,154,247,250,759,255
ENSG00000272800,16,17,21,13,17,11,21,8,15,19,8,5,18,6,21,6
ENSG00000287621,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
ENSG00000213120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286797,5,0,1,7,7,8,1,18,0,1,1,3,8,2,2,5
ENSG00000212581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188738,2,0,1,15,2,1,4,4,0,1,2,0,9,0,0,3
ENSG00000227692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000065548,2558,1840,5284,2539,3052,2433,3607,2723,2692,2356,2903,2178,2785,1942,4138,2353
ENSG00000138448,696,604,828,871,1018,812,877,860,586,608,603,677,744,593,766,774
ENSG00000144369,22,22,28,14,65,76,53,34,28,26,23,20,38,13,30,11
ENSG00000224063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231739,0,0,2,0,0,1,1,0,1,0,0,0,2,0,1,0
ENSG00000235616,0,0,2,3,0,2,0,2,2,0,1,1,1,0,2,0
ENSG00000289205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213115,5,4,19,10,15,3,9,6,2,2,5,4,6,9,5,4
ENSG00000144366,0,0,1,0,0,3,1,1,0,0,0,1,0,1,1,0
ENSG00000207951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168542,1,0,49,47,1,2,17,27,0,0,3,13,0,1,20,61
LRG_3,1,0,48,47,1,2,17,27,0,0,3,13,0,1,20,61
ENSG00000221502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000228073,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0
ENSG00000115368,2309,1353,5249,2679,2622,1840,3391,2139,2153,1806,2196,1705,2291,1441,3646,1866
ENSG00000138381,1768,1161,2583,1575,1950,1670,2009,1851,1554,1447,1583,1181,1835,1220,2314,1563
ENSG00000286053,570,371,662,442,525,429,565,532,436,386,406,343,544,372,638,438
ENSG00000286165,836,663,1290,738,955,859,974,923,754,741,732,566,825,657,1116,739
ENSG00000151687,204,142,97,225,222,197,83,205,165,202,76,222,176,114,101,186
ENSG00000253559,28,28,26,42,47,33,38,45,23,38,12,18,28,46,30,30
ENSG00000064933,1110,652,1477,1009,1318,949,1191,1220,1242,1237,869,1136,1333,668,1354,811
LRG_221,1089,645,1444,992,1301,919,1163,1199,1221,1219,853,1118,1319,638,1337,799
ENSG00000187699,1,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0
ENSG00000204253,5131,4796,17620,6063,6205,5541,12258,5390,5082,3951,9095,4508,4545,5601,13539,6682
ENSG00000151689,327,522,1100,815,686,888,1170,795,382,391,609,552,428,687,981,763
ENSG00000151690,4549,4035,4140,3904,6119,5137,3937,5303,4520,4606,2643,3992,4573,4909,4081,4472
ENSG00000233654,36,26,26,47,21,37,56,44,19,12,24,25,15,34,69,51
ENSG00000138386,817,565,2906,949,822,669,1413,906,697,645,1300,793,590,653,1435,682
ENSG00000115419,5368,3564,6445,4534,6022,4956,5688,5475,5532,5611,4649,5219,6162,3540,5657,4463
ENSG00000230686,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000231858,0,2,1,3,1,4,1,3,0,8,3,0,1,0,2,6
ENSG00000288064,46,15,52,8,45,24,59,8,45,24,34,10,67,20,37,9
ENSG00000207402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230611,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000128641,20,3,1324,84,32,3,74,5,39,7,170,11,33,15,161,9
ENSG00000252130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173559,5508,4141,1502,3953,6120,4468,1839,3946,4370,4986,1551,3014,6352,4631,2338,3100
ENSG00000274845,217,267,33,274,262,253,30,211,186,209,19,128,214,293,64,168
ENSG00000288582,1,9,6,16,6,13,8,1,8,4,7,2,6,6,3,2
ENSG00000225884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233766,0,0,0,0,1,0,0,2,4,1,0,2,1,0,1,1
ENSG00000229395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227418,0,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0
ENSG00000226242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286358,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286868,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000260142,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
ENSG00000224670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236695,0,2,0,1,1,1,2,0,0,0,3,1,0,0,0,3
ENSG00000225539,0,0,1,0,0,1,2,0,0,3,0,0,0,1,0,0
ENSG00000286539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224099,0,0,3,0,1,0,3,1,0,0,0,0,0,0,4,0
ENSG00000202206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223466,47,21,10,21,96,24,20,24,97,75,25,21,159,53,65,21
ENSG00000196950,2110,1398,1175,1676,1832,1782,792,1655,1698,2338,677,1373,2700,1609,1268,1667
ENSG00000272211,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000229056,897,653,886,1638,599,372,585,663,1106,803,827,981,912,551,968,868
ENSG00000276200,0,4,3,5,0,2,0,0,0,1,0,3,1,1,1,0
ENSG00000144395,158,129,582,62,248,192,477,65,189,83,303,167,124,175,475,280
ENSG00000225636,3,10,6,0,2,0,3,0,2,3,3,0,4,2,1,0
ENSG00000231621,185,77,6,25,75,55,2,28,127,89,3,36,102,41,5,19
ENSG00000230482,0,0,1,3,0,2,1,1,1,1,0,0,0,1,1,0
ENSG00000225979,5,0,3,1,9,2,4,4,9,1,1,2,6,6,3,2
ENSG00000202434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000115520,977,557,853,691,1223,775,888,939,999,814,679,696,1201,709,889,768
ENSG00000115541,1304,722,7275,920,1647,834,3687,900,1236,671,2822,753,1065,878,4404,847
ENSG00000270757,1509,927,5744,1196,1947,1217,3369,1323,1474,1023,2377,1080,1316,1133,3905,1218
ENSG00000115540,905,532,1151,725,1141,829,902,961,910,840,666,778,1002,607,939,781
ENSG00000231699,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1
ENSG00000287858,9,3,0,9,0,0,0,0,2,5,0,3,3,12,9,7
ENSG00000222017,3,9,1,5,2,6,0,6,2,28,1,11,9,10,3,11
ENSG00000247626,709,614,1044,774,830,651,947,718,588,557,541,441,647,746,897,556
ENSG00000115896,143,98,24,88,134,139,59,463,34,63,19,111,35,21,9,26
ENSG00000230407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225953,0,0,1,0,2,2,0,4,0,4,0,1,4,1,2,1
ENSG00000238217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213938,59,42,89,34,67,54,58,48,36,29,46,50,41,57,59,49
ENSG00000227004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178074,569,325,987,428,640,526,849,514,556,482,736,481,648,403,812,441
ENSG00000162972,275,268,795,412,383,391,644,364,286,253,486,279,315,332,699,385
ENSG00000287027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196141,519,549,546,1309,905,801,951,360,534,460,414,500,533,845,832,621
ENSG00000201649,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
ENSG00000163535,1181,505,2777,320,1093,871,2033,432,1196,530,1847,1015,876,483,2720,1073
ENSG00000138356,0,2,1,0,0,1,1,0,0,2,0,0,1,1,0,1
ENSG00000244301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243478,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000201737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000082153,4507,2710,10592,4299,5389,3998,7658,4613,4753,3731,6453,4054,4829,3164,8108,4039
ENSG00000207116,0,0,1,2,0,0,0,0,1,2,1,1,0,0,1,0
ENSG00000224346,2,0,2,0,0,1,0,0,1,0,0,0,0,3,0,3
ENSG00000196290,869,800,1517,746,1219,1082,1453,913,909,827,990,734,866,1047,1503,887
ENSG00000252916,5,2,8,3,0,6,10,1,7,10,4,5,6,4,5,7
ENSG00000183308,9,7,7,7,3,8,10,6,6,9,3,11,5,7,2,6
ENSG00000225695,1233,1002,3400,922,1299,1149,2727,1069,1075,837,2048,1098,1092,1414,3223,1653
ENSG00000226658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000119013,1392,1045,3379,1198,1895,1524,2864,1428,1333,1054,1938,1013,1288,1437,3608,1462
ENSG00000252148,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000273975,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000232719,0,0,2,0,2,0,1,3,1,3,0,7,2,0,3,1
ENSG00000003402,10765,13327,12622,16454,16870,18187,12472,17823,12594,16493,9559,13605,13517,17811,12559,15551
ENSG00000238829,3,3,3,3,1,4,3,2,0,6,1,5,6,0,7,1
ENSG00000234431,536,583,435,745,787,782,568,860,559,702,367,641,637,688,517,660
ENSG00000003400,2097,2006,1719,2423,2400,1931,1447,1877,1949,1746,964,1160,2426,2426,1895,1970
LRG_33,2048,1954,1677,2373,2346,1873,1410,1845,1889,1701,930,1124,2342,2372,1838,1916
ENSG00000064012,4147,6014,2356,5509,8401,9492,3403,11019,6754,9816,2386,8110,6122,8077,3642,7379
LRG_34,3850,5830,2229,5273,7991,9189,3250,10674,6351,9487,2261,7828,5742,7880,3435,7129
ENSG00000082146,308,251,789,650,333,417,565,518,273,305,437,341,314,290,763,430
ENSG00000202008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224299,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287133,2,2,7,3,6,4,7,12,1,3,5,2,1,0,5,1
ENSG00000222972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230799,0,0,2,0,0,0,1,0,1,0,3,0,0,2,0,0
ENSG00000138395,0,3,0,0,2,0,0,0,1,0,0,3,0,0,0,1
ENSG00000202137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155760,1,7,35,2,9,6,22,4,2,3,12,1,9,6,14,5
ENSG00000182329,0,0,2,0,0,0,1,2,0,2,0,0,2,0,3,0
ENSG00000227890,33,31,70,25,35,54,71,31,28,15,38,32,39,25,74,31
ENSG00000224463,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ENSG00000055044,3271,2059,7741,2966,4177,2715,5612,2803,3756,2567,3794,2455,3146,2410,6041,2598
ENSG00000212534,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
ENSG00000212309,4,1,34,2,1,1,21,1,5,0,17,0,3,3,28,4
ENSG00000271852,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0
ENSG00000238317,4,2,6,1,5,1,6,2,5,3,9,2,2,1,2,2
ENSG00000264275,0,0,0,1,4,1,0,1,0,1,0,0,2,5,2,0
ENSG00000272966,2,0,2,4,5,8,8,1,8,1,0,1,3,1,0,4
ENSG00000204217,997,900,945,1134,1465,1281,1022,1384,1283,1538,764,1294,1418,1234,995,1158
LRG_712,995,900,945,1133,1465,1281,1022,1384,1283,1535,763,1293,1416,1232,993,1156
ENSG00000289490,7,12,18,18,12,7,11,12,18,8,5,11,6,10,7,15
ENSG00000236047,1,2,12,3,1,0,0,3,1,0,4,0,0,0,1,0
ENSG00000223619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237542,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000233134,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000241221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138439,720,357,1052,680,324,386,424,482,372,420,466,412,948,347,704,484
ENSG00000138380,1429,1227,494,1808,1599,1670,814,1885,1145,1556,572,1469,1621,1286,1028,1524
ENSG00000232479,2,1,4,1,5,4,9,6,2,2,5,2,2,2,9,4
ENSG00000270664,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0
ENSG00000144426,12605,9249,28469,14476,10891,9376,18775,10168,9715,8021,16382,9973,10546,11425,23023,14248
ENSG00000232994,0,3,3,0,1,2,0,0,0,0,0,1,0,1,2,0
ENSG00000204196,11528,8608,27699,13772,9911,8694,18123,9564,8722,7139,15882,9199,9391,10815,22437,13679
ENSG00000119004,1309,1017,772,918,1621,1288,595,1098,1162,1126,414,856,1329,1135,611,924
ENSG00000264041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138443,1593,1185,2841,2053,1895,1419,2541,1484,1663,1575,2012,1330,1554,1259,2333,1306
ENSG00000178562,3704,5285,4237,4611,4634,7643,4399,7689,2982,5722,3775,5589,3203,4872,5190,5430
ENSG00000206970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163599,654,1276,4279,1874,667,1571,3906,3581,1118,1504,4372,2900,476,1544,3406,2292
LRG_1220,651,1274,4272,1866,665,1561,3899,3566,1111,1498,4365,2892,473,1540,3396,2285
LRG_65,2326,1726,3022,2481,2278,1903,2470,2245,2392,2383,2294,2712,2134,1788,3085,3019
ENSG00000163600,2325,1725,3020,2481,2278,1902,2470,2245,2392,2380,2294,2712,2134,1787,3084,3019
ENSG00000235951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234714,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ENSG00000236681,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
ENSG00000225304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237843,0,0,0,2,0,0,0,1,0,1,0,1,2,0,0,0
ENSG00000116117,3,6,7,2,2,3,4,10,2,1,0,0,7,7,8,5
ENSG00000118257,48,6,822,1552,27,1,409,123,2,2,201,172,149,26,456,758
ENSG00000201875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213739,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000225610,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000207386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227946,156,179,129,138,165,163,190,192,133,160,107,115,189,213,162,194
ENSG00000231955,0,1,1,0,4,1,0,1,0,2,0,0,0,0,0,0
ENSG00000114942,5914,3609,11732,2641,4705,4217,7789,4716,4195,3125,6111,3946,4391,4534,9149,5511
ENSG00000277502,107,73,237,97,111,77,102,76,92,68,78,65,122,83,101,75
ENSG00000281780,11,4,31,5,9,4,9,1,11,7,16,6,7,4,12,2
ENSG00000207047,7,2,23,5,8,4,8,1,11,6,12,3,8,2,11,2
ENSG00000207406,26,11,40,10,18,10,13,22,16,26,14,15,24,6,14,24
LRG_1105,1,1,1,0,0,0,2,0,2,1,2,2,0,1,0,1
ENSG00000279220,1,1,0,0,0,0,2,0,2,0,2,1,0,1,0,1
ENSG00000222496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204186,865,720,954,1160,823,702,750,968,796,1257,872,948,933,488,761,797
LRG_1065,856,707,942,1143,813,695,738,958,788,1237,859,929,918,486,754,787
ENSG00000114948,5,1,0,18,2,3,1,8,14,16,3,1,0,0,0,0
ENSG00000231653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000118246,1369,679,1981,1082,1382,867,1248,1063,1294,952,951,675,1314,645,1525,803
ENSG00000263468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
